"SourcePath","IsShortcut","ShortcutTarget","Exists","SizeBytes","Hash","Instrument","IsBand","ProposedPath","DuplicateGroupId","IsInConsolidated","ProposedAction"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,ModernCountryTraveller[SN0932][DI].mp3","False",,"True","365223","526FCD5687B2C6C2ECA290030D87BA4473B097AB","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,ModernCountryTraveller[SN0932][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,ModernMetal[SN0922].mp3","False",,"True","202682","05A2749C2E7C84745C8E86D5C74D6E619E15FDA4","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,ModernMetal[SN0922].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,ModernMetal[SN0922][DI].mp3","False",,"True","273003","A3C0313A4B055526267803773D7DCADA31F2D057","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,ModernMetal[SN0922][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,ModernMetal2[SN1022].mp3","False",,"True","173797","40FEBF4355F84413F89A8A6A6EEF2341FCF9649D","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,ModernMetal2[SN1022].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,ModernMetal2[SN1022][DI].mp3","False",,"True","244892","450BA03192033B7A0CB7D11ABF2C7D336372C1B8","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,ModernMetal2[SN1022][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,ModernMetal3[SN1023].mp3","False",,"True","171468","689D52CD6A37270AAAE588CA265A7A4EA9CE164D","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,ModernMetal3[SN1023].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,ModernMetal3[SN1023][DI].mp3","False",,"True","230447","76D450D723D5283C3B13789B3B842ED152C148C8","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,ModernMetal3[SN1023][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,PopWarm[SN1018].mp3","False",,"True","193670","FB90089B17B24F11B61316BDC1F7CE49B2834171","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,PopWarm[SN1018].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,PopWarm[SN1018][DI].mp3","False",,"True","248316","B80281F5C61A78371326C8E06DBBB09B404A428C","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,PopWarm[SN1018][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,Rock2[SN0098].mp3","False",,"True","197174","4CF84F78AC6AE245FEC122AABF95A3FC767BFFB3","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,Rock2[SN0098].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,Rock2[SN0098][DI].mp3","False",,"True","247274","B033DFA536DF8A63FE8D5312C6473802360D53AF","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,Rock2[SN0098][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,SurfRockVintage[SN0314].mp3","False",,"True","293828","62E40457A198C661E8880369FE4351A9C674723E","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,SurfRockVintage[SN0314].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,SurfRockVintage[SN0314][DI].mp3","False",,"True","352030","2071A4D3981F6A636AA886A3BFD80ED311C8F1B1","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,SurfRockVintage[SN0314][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,TexasRock[SN0096].mp3","False",,"True","281575","505E57404EB9862F07693678A844536985C89C8F","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,TexasRock[SN0096].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,TexasRock[SN0096][DI].mp3","False",,"True","364006","D47519AE18EA6A03E0BC3C100ED9F875DFDDD471","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,TexasRock[SN0096][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,Tex-MexCountry[SN0097].mp3","False",,"True","207577","183EB0B72986D8F667A8EC6FC8F545A4802EB960","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,Tex-MexCountry[SN0097].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,Tex-MexCountry[SN0097][DI].mp3","False",,"True","260667","BFE86E384B901FF1A5AFCED4F201C4BCE7AF258B","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,Tex-MexCountry[SN0097][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\036-Bass\036-Bass,Fretless,PopRock[SN0398].mp3","False",,"True","225038","A909935250E244F071B815D049F33149B6102A03","036-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\036-Bass\036-Bass,Fretless,PopRock[SN0398].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\036-Bass\036-Bass,Fretless,PopRock[SN0398][DI].mp3","False",,"True","296325","AF4BF6A79CF305B7D867583F2717BA7F338797F7","036-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\036-Bass\036-Bass,Fretless,PopRock[SN0398][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\039-Bass\039-Bass,Synth,TropicalHouse[SN0346].mp3","False",,"True","195789","CD6C87DAE2CC2FF50DC244D680CD03F521555854","039-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\039-Bass\039-Bass,Synth,TropicalHouse[SN0346].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\074-DiziFlute\074-DiziFlute,Calm[SN0975].mp3","False",,"True","370875","FDCEF5E3F05957FDA4560D8BA75FCB8CE9EDD7E9","074-DiziFlute","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\074-DiziFlute\074-DiziFlute,Calm[SN0975].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\106-Banjo\106-Banjo,Americana[SN1009].mp3","False",,"True","187301","3636BAD1259D7B64A54FA74E373CE59FD0C40ADA","106-Banjo","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\106-Banjo\106-Banjo,Americana[SN1009].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\106-Banjo\106-Banjo,Fingerpicking[SN0955].mp3","False",,"True","253941","DA4009B8D853B99BB2CCC5758A06E1F760E1DA62","106-Banjo","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\106-Banjo\106-Banjo,Fingerpicking[SN0955].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\106-Pipa\106-Pipa,Calm[SN0976].mp3","False",,"True","373958","C5630FED7EFA38F5BEBDC1EDEA45481C7721AF1B","106-Pipa","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\106-Pipa\106-Pipa,Calm[SN0976].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\108-Guzheng\108-Guzheng,Fingerpicking[SN0974].mp3","False",,"True","353419","C6E1355B58B41DF25CBEB73901BE69F6BEDF7032","108-Guzheng","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\108-Guzheng\108-Guzheng,Fingerpicking[SN0974].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\109-Kalimba\109-Kalimba,Synth[SN0347].mp3","False",,"True","206744","40C0A88B999FBA910050D23562BE45F78472BBA3","109-Kalimba","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\109-Kalimba\109-Kalimba,Synth[SN0347].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\111-Fiddle\111-Fiddle,AmericanaWarm[SN1011].mp3","False",,"True","183118","A53DA107F0362CB6CD94AF55D164FDE0C5E10B49","111-Fiddle","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\111-Fiddle\111-Fiddle,AmericanaWarm[SN1011].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0211.mp3","False",,"True","566302","9B1C8B73A8333371E9B1D96440F90F3B237B81D7","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0211.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0212.mp3","False",,"True","572943","345DCF8CDE21D42C6DD3C76DD9095AB25646913B","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0212.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0213.mp3","False",,"True","585490","41FC3393ABB4F7446B3AFD55CE4CB4B2D9F506B7","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0213.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0214.mp3","False",,"True","588289","6622EE18DFE7A5632BF253E8D0639CA28BD121B3","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0214.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0215.mp3","False",,"True","578133","6E34106F83B68D3BB8E11B6C798D041ACA1D366B","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0215.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0216.mp3","False",,"True","578717","C4BEDA6C279D11FA81ED760B1CC7B0094574A5C1","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0216.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0217.mp3","False",,"True","578553","BB0150AB2C1BB5EBCFBD0F5BF07C7BCCCA0D1253","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0217.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0218.mp3","False",,"True","595476","D693210D570E2E2636682ECA3FFF9FB27D590FCC","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0218.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0219.mp3","False",,"True","591991","CFCA1A73875AF5792AB24135F431EE61148CB927","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0219.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0220.mp3","False",,"True","602019","8B94ABE2DB10274DE39B8B09F142C86BB2C0C5CE","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0220.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0221.mp3","False",,"True","583262","E11E143F22F8415104E4B9102D684D31FC95156B","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0221.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0222.mp3","False",,"True","587756","04A9CA19B9167CD63B90C9D998A737CAFD2A1EFD","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0222.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0223.mp3","False",,"True","603534","680348AE696B708B960886793240290073AD0FDC","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0223.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0224.mp3","False",,"True","592759","FE6C724C6F4C332B1516AB0C09C0743DFCCF539B","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0224.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0225.mp3","False",,"True","596580","E2A0CED40A48BEC5FFD44E18FB208CD541007347","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0225.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0226.mp3","False",,"True","569019","75677663A9AEC4D3F42F854EEEC59DFC9CCF95CF","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0226.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0227.mp3","False",,"True","563420","73839651051D4C821D37EC1E99AB4C0DAFC1B06A","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0227.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0228.mp3","False",,"True","572228","F454739FBF630F2F581FD8C60372F5D6756585A1","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0228.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0229.mp3","False",,"True","587514","46064512A742C6162F37FD3B2A1E60292CE617C5","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0229.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0230.mp3","False",,"True","583615","560F3EE28B536BB2A0EBA444002EB573D5ED599E","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0230.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0231.mp3","False",,"True","588236","E209A97427EA5BB50C181792D1972BA66037521E","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0231.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0232.mp3","False",,"True","580308","D59444740A701A185CB24625535C3CFF8E46DDFF","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0232.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0233.mp3","False",,"True","581562","23E7A668A70D82F0A5AA558EE2EF45AD450B4304","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0233.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0234.mp3","False",,"True","593860","043464748B679577D49137D8EF9E400A4DCCFDBB","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0234.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0235.mp3","False",,"True","578567","1DB1A22C7BC124D304C9BDDB79F442DFFEEF4412","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0235.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0236.mp3","False",,"True","578866","1C8CF042E5FFDA6010FFEFA20AAC1BB581C05159","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0236.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0237.mp3","False",,"True","581203","90020D773184EACB9F1F8AA5B354E099D8E1BF00","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0237.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0238.mp3","False",,"True","573598","67ED8DE08E2CD7C8FDF7E9EF19EA97D86B73F0C4","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0238.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0239.mp3","False",,"True","592417","18C8C62503C36E430CD1659489ED6033D5FC4357","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0239.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0240.mp3","False",,"True","588503","03F73B3D87976A1D44359FF9B02DB0ED4573D3C4","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0240.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0241.mp3","False",,"True","576125","B4381A0E2DEB94A3F34B470DF16A3AC620ECD70D","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0241.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0242.mp3","False",,"True","582387","805A5135E27BDA134E6EF0BADD16AD15ADF419E3","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0242.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0243.mp3","False",,"True","580966","EC63A9C7DF3B10F9A3EB5170FDE18890A1F30826","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0243.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0244.mp3","False",,"True","573641","CABB86A385233F5183BE2AD41204CB5FDC8347DE","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0244.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0245.mp3","False",,"True","563473","D60BBC11AC167E29AFA46FB5EB27CEE6BAD3DC2D","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0245.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0246.mp3","False",,"True","564622","850AC6D4D9928D32FB53256466C03E070B8B1C1A","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0246.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0247.mp3","False",,"True","567463","21E17ADB93BDB405513F37DC49F71404FAEF43CD","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0247.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0248.mp3","False",,"True","576737","76476B7DFD306F0EE56159D427474E96AA4B5009","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0248.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0249.mp3","False",,"True","584231","16868D55A30F2041A91220052C8AE3969DB50DF4","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0249.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0250.mp3","False",,"True","564215","5E5BAB5C83BA5E4FE6D6D2ED26A4685142932514","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0250.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0251.mp3","False",,"True","590026","4C25F439654AEC9EC84A7F9D53F107701F645A09","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0251.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0252.mp3","False",,"True","588227","8C167718F65991B9A6C03B68AA47036053AF70DC","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0252.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0253.mp3","False",,"True","604113","02B826294EE3DCEDC8D7A94CE642024917092359","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0253.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0254.mp3","False",,"True","591272","BA4D588DAB88E4A0B5E7C0AAB356C188A731CE3B","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0254.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0255.mp3","False",,"True","589375","5699BA9B762F89BE1B45CCB7B8576F74E9C4C6D1","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0255.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0256.mp3","False",,"True","607064","5E1995BBF2437C95971E66461B9275AF5232951F","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0256.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0257.mp3","False",,"True","581955","1060798FE2774CC43912892FE7C5D7F399B9DC6F","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0257.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0258.mp3","False",,"True","591477","121A3F922E217F1F2886F39D711626DDACBFF788","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0258.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0259.mp3","False",,"True","593702","F4793165344CB7A6169F1F417C67617B58496DA2","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0259.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0260.mp3","False",,"True","590040","CD799F3B641BF4397CBDB44B500D621C925D746F","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0260.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0261.mp3","False",,"True","586474","C04BB21B066D832EAE45EF1F5B752F2A66D30AE0","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0261.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0262.mp3","False",,"True","581458","E373EC247895424D54C9F71F889BC18190612A6D","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0262.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0263.mp3","False",,"True","588603","8A1C55FE7F74F5C5E7322DD3F0EDF0DD69A672FC","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0263.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0264.mp3","False",,"True","567109","726090F29566F963B7D675256E94C918785E6277","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0264.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0265.mp3","False",,"True","577968","A820ECE4F5A34E16401778A525DF0C8FDD0A5957","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0265.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0266.mp3","False",,"True","578778","2F39819C381FCCBECC3495E0235F466054136E6A","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0266.mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0267.mp3","False",,"True","579096","506CEB45E17B3AF7B77D9BA26CA77E8BF43F6E97","Accordion","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\Accordion\ac0267.mp3",,"True","Keep"
